Type,Air temperature,Process temperature,Rotational speed,Torque,Tool wear,Machine failure,Power
1.0,298.2,307.7,1608.0,33.8,106.0,0.0,54350.399999999994
2.0,300.7,310.2,1364.0,65.3,208.0,1.0,89069.2
2.0,297.7,309.7,1440.0,51.1,191.0,0.0,73584.0
1.0,302.6,311.1,1520.0,43.0,88.0,0.0,65360.0
1.0,302.4,311.8,1453.0,42.1,105.0,0.0,61171.3
1.0,303.1,311.3,1847.0,24.7,212.0,0.0,45620.9
1.0,299.7,309.3,1399.0,41.9,221.0,1.0,58618.1
0.0,303.1,311.1,1420.0,55.8,113.0,0.0,79236.0
1.0,300.0,311.4,1692.0,29.0,216.0,1.0,49068.0
1.0,298.4,308.0,1416.0,38.2,198.0,1.0,54091.200000000004
0.0,301.6,310.7,1380.0,51.8,216.0,1.0,71484.0
0.0,303.3,311.6,1337.0,56.8,187.0,1.0,75941.59999999999
1.0,300.7,309.6,1568.0,35.2,82.0,0.0,55193.600000000006
0.0,300.3,311.7,1545.0,43.5,160.0,1.0,67207.5
0.0,300.8,310.9,1311.0,55.8,118.0,0.0,73153.8
0.0,303.0,311.2,1374.0,48.2,65.0,1.0,66226.8
0.0,300.7,311.9,1335.0,57.1,194.0,1.0,76228.5
0.0,301.9,310.5,1340.0,55.7,204.0,1.0,74638.0
0.0,296.4,307.4,2833.0,5.6,213.0,1.0,15864.8
0.0,299.9,310.2,1288.0,69.6,62.0,1.0,89644.79999999999
0.0,304.1,313.3,1883.0,24.5,190.0,0.0,46133.5
0.0,302.4,311.0,1338.0,67.6,194.0,1.0,90448.79999999999
1.0,298.4,308.2,1463.0,37.6,188.0,0.0,55008.8
0.0,297.0,308.1,1362.0,52.5,213.0,1.0,71505.0
2.0,298.0,309.2,1520.0,37.9,89.0,0.0,57608.0
0.0,297.8,308.9,1871.0,25.6,200.0,1.0,47897.600000000006
0.0,303.3,311.4,1732.0,25.6,232.0,0.0,44339.200000000004
0.0,300.4,311.6,1674.0,33.0,172.0,0.0,55242.0
1.0,297.9,308.1,1627.0,31.4,209.0,0.0,51087.799999999996
2.0,302.8,312.4,1411.0,53.8,246.0,1.0,75911.8
0.0,302.6,310.9,1331.0,52.0,154.0,1.0,69212.0
0.0,300.1,311.3,2579.0,12.5,64.0,1.0,32237.5
0.0,300.1,311.2,1489.0,39.1,188.0,0.0,58219.9
0.0,303.1,312.4,1404.0,61.5,127.0,1.0,86346.0
0.0,302.5,310.9,1330.0,56.9,97.0,1.0,75677.0
0.0,300.4,309.7,1685.0,31.3,152.0,0.0,52740.5
0.0,297.6,309.2,1611.0,33.1,155.0,0.0,53324.100000000006
1.0,299.7,309.1,1508.0,41.2,152.0,0.0,62129.600000000006
1.0,302.1,310.7,1376.0,46.3,210.0,1.0,63708.799999999996
1.0,302.1,310.7,1364.0,47.8,213.0,1.0,65199.2
0.0,297.0,307.8,1385.0,56.4,202.0,1.0,78114.0
0.0,297.4,308.5,1399.0,61.5,61.0,1.0,86038.5
2.0,302.0,309.8,1280.0,57.3,147.0,1.0,73344.0
1.0,302.1,310.6,1326.0,59.1,88.0,1.0,78366.6
0.0,302.3,310.1,1321.0,52.7,134.0,1.0,69616.7
0.0,300.8,310.1,1405.0,61.2,189.0,1.0,85986.0
0.0,296.4,307.4,2833.0,5.6,213.0,1.0,15864.8
0.0,298.2,307.9,1313.0,67.3,67.0,1.0,88364.9
0.0,302.6,312.1,1439.0,52.3,35.0,0.0,75259.7
0.0,297.9,309.1,1457.0,44.4,28.0,0.0,64690.799999999996
2.0,300.7,311.9,1329.0,59.2,121.0,0.0,78676.8
1.0,302.7,310.6,1349.0,51.2,6.0,1.0,69068.8
0.0,301.7,311.0,1441.0,44.3,208.0,1.0,63836.299999999996
0.0,298.9,310.3,1436.0,39.0,32.0,0.0,56004.0
0.0,302.8,310.9,1312.0,52.2,40.0,1.0,68486.40000000001
0.0,298.2,308.0,1538.0,38.2,59.0,0.0,58751.600000000006
0.0,300.6,311.9,1372.0,60.1,212.0,1.0,82457.2
0.0,302.6,310.3,1479.0,40.4,105.0,0.0,59751.6
0.0,303.7,312.7,1359.0,56.8,194.0,1.0,77191.2
0.0,299.3,309.0,1786.0,23.5,100.0,0.0,41971.0
0.0,301.0,311.0,1399.0,58.0,190.0,1.0,81142.0
0.0,299.2,309.1,1345.0,60.7,191.0,1.0,81641.5
1.0,302.1,310.7,1608.0,30.3,81.0,0.0,48722.4
0.0,300.8,311.1,1509.0,33.4,172.0,0.0,50400.6
0.0,303.4,312.0,1521.0,35.9,215.0,1.0,54603.9
0.0,303.4,311.7,1295.0,51.3,51.0,1.0,66433.5
1.0,302.9,312.6,1394.0,46.4,82.0,0.0,64681.6
0.0,297.3,308.1,1615.0,35.4,217.0,1.0,57171.0
2.0,300.4,309.9,2563.0,12.8,81.0,1.0,32806.4
0.0,298.9,309.8,1287.0,61.9,216.0,1.0,79665.3
0.0,299.6,310.8,1644.0,30.9,114.0,0.0,50799.6
1.0,299.0,310.3,1303.0,68.6,111.0,1.0,89385.79999999999
0.0,303.0,311.2,1361.0,47.6,106.0,1.0,64783.6
0.0,302.6,310.2,1325.0,62.4,92.0,1.0,82680.0
0.0,297.0,307.8,1316.0,61.2,200.0,1.0,80539.2
2.0,300.6,310.4,1510.0,42.8,124.0,0.0,64627.99999999999
0.0,301.7,309.5,1298.0,65.5,229.0,1.0,85019.0
2.0,297.0,307.9,1846.0,27.3,179.0,0.0,50395.8
0.0,301.9,310.6,1331.0,68.6,85.0,1.0,91306.59999999999
0.0,301.2,311.6,1461.0,52.9,208.0,1.0,77286.9
0.0,302.5,310.5,1463.0,43.0,189.0,0.0,62909.0
0.0,297.4,308.4,1369.0,50.6,220.0,1.0,69271.40000000001
0.0,297.8,307.3,1327.0,61.0,186.0,1.0,80947.0
1.0,300.5,311.6,1454.0,41.4,108.0,0.0,60195.6
2.0,300.6,311.1,1452.0,40.2,28.0,0.0,58370.4
1.0,302.3,310.9,1360.0,44.0,67.0,1.0,59840.0
2.0,299.3,310.0,1373.0,44.8,221.0,0.0,61510.399999999994
0.0,300.7,311.8,1478.0,41.9,207.0,0.0,61928.2
1.0,296.2,307.2,1552.0,34.8,8.0,0.0,54009.6
0.0,303.2,311.4,1351.0,53.8,8.0,1.0,72683.8
1.0,300.8,309.7,1258.0,54.9,168.0,0.0,69064.2
1.0,300.7,311.7,2097.0,18.9,232.0,1.0,39633.299999999996
0.0,297.9,309.0,1629.0,29.0,26.0,0.0,47241.0
0.0,298.1,308.6,1354.0,53.9,207.0,1.0,72980.59999999999
1.0,298.4,308.7,1421.0,60.7,119.0,1.0,86254.7
0.0,303.4,311.8,1366.0,50.9,200.0,1.0,69529.4
1.0,298.0,308.7,1479.0,58.5,176.0,1.0,86521.5
0.0,302.1,311.2,1454.0,59.2,153.0,1.0,86076.8
2.0,300.1,309.4,1563.0,40.8,28.0,0.0,63770.399999999994
0.0,297.7,308.5,1373.0,56.7,203.0,1.0,77849.1
0.0,303.5,313.0,1322.0,59.5,71.0,0.0,78659.0
0.0,304.0,312.9,1363.0,62.5,200.0,1.0,85187.5
0.0,301.5,310.6,1522.0,36.6,202.0,0.0,55705.200000000004
1.0,300.1,311.5,1343.0,46.2,28.0,0.0,62046.600000000006
1.0,302.4,311.1,1366.0,54.4,0.0,0.0,74310.4
1.0,300.6,310.2,1233.0,52.3,23.0,0.0,64485.899999999994
1.0,301.5,310.7,1336.0,65.6,0.0,1.0,87641.59999999999
1.0,298.6,310.0,1681.0,35.5,44.0,0.0,59675.5
0.0,301.4,310.4,1433.0,43.4,86.0,0.0,62192.2
1.0,302.1,310.7,1376.0,46.3,210.0,1.0,63708.799999999996
1.0,300.7,309.6,1996.0,19.8,203.0,1.0,39520.8
1.0,298.4,308.0,1416.0,38.2,198.0,1.0,54091.200000000004
2.0,300.8,310.8,1618.0,32.8,40.0,0.0,53070.399999999994
1.0,302.2,310.6,1355.0,51.5,126.0,1.0,69782.5
0.0,297.9,309.8,1336.0,71.6,31.0,1.0,95657.59999999999
0.0,303.4,311.9,1434.0,44.6,78.0,0.0,63956.4
0.0,298.0,308.2,1348.0,58.8,202.0,1.0,79262.4
1.0,298.6,310.2,1668.0,31.5,7.0,0.0,52542.0
0.0,299.2,310.3,1352.0,48.9,238.0,1.0,66112.8
1.0,302.7,310.6,1349.0,51.2,6.0,1.0,69068.8
0.0,303.2,311.4,1351.0,53.8,8.0,1.0,72683.8
0.0,298.5,309.4,1360.0,60.9,187.0,1.0,82824.0
0.0,302.1,311.4,1391.0,49.2,52.0,0.0,68437.2
1.0,298.2,307.9,1529.0,36.6,105.0,0.0,55961.4
1.0,297.7,307.3,1365.0,49.2,36.0,0.0,67158.0
0.0,296.9,307.8,1400.0,57.1,202.0,1.0,79940.0
0.0,300.8,312.4,1465.0,59.1,91.0,1.0,86581.5
0.0,301.4,310.7,1280.0,61.0,106.0,0.0,78080.0
1.0,297.2,307.9,1687.0,30.4,82.0,0.0,51284.799999999996
0.0,301.9,311.0,2691.0,12.1,31.0,1.0,32561.1
0.0,302.5,311.1,1493.0,39.0,137.0,0.0,58227.0
0.0,299.6,310.1,1384.0,49.8,11.0,0.0,68923.2
0.0,302.7,312.4,1477.0,46.3,251.0,1.0,68385.09999999999
0.0,303.2,311.2,1363.0,46.7,29.0,1.0,63652.100000000006
0.0,302.0,310.1,1361.0,45.4,174.0,1.0,61789.4
2.0,298.9,310.1,1452.0,49.9,187.0,0.0,72454.8
1.0,299.7,308.9,1551.0,35.4,82.0,0.0,54905.399999999994
0.0,303.0,311.0,1359.0,44.2,115.0,1.0,60067.8
0.0,298.5,309.7,2617.0,12.1,102.0,1.0,31665.7
2.0,302.1,310.7,1294.0,62.4,101.0,1.0,80745.59999999999
0.0,303.1,311.3,1336.0,52.6,172.0,1.0,70273.6
0.0,302.2,310.6,1346.0,47.5,109.0,1.0,63935.0
2.0,302.5,310.9,1356.0,55.5,101.0,1.0,75258.0
0.0,300.3,310.4,1672.0,29.2,39.0,0.0,48822.4
0.0,298.5,309.4,1360.0,60.9,187.0,1.0,82824.0
1.0,302.0,311.2,1400.0,49.5,20.0,0.0,69300.0
0.0,300.2,311.7,1286.0,55.1,42.0,0.0,70858.6
0.0,299.2,309.0,1515.0,48.9,228.0,1.0,74083.5
1.0,301.2,310.8,1734.0,31.3,64.0,0.0,54274.200000000004
1.0,300.4,310.2,1671.0,30.5,234.0,1.0,50965.5
1.0,303.7,312.0,2663.0,11.4,71.0,1.0,30358.2
2.0,304.2,313.5,1684.0,29.8,156.0,0.0,50183.200000000004
0.0,297.0,307.8,1385.0,56.4,202.0,1.0,78114.0
0.0,295.6,306.1,1372.0,55.6,215.0,1.0,76283.2
1.0,297.2,308.1,1340.0,61.3,207.0,1.0,82142.0
1.0,298.0,308.7,1479.0,58.5,176.0,1.0,86521.5
1.0,301.8,310.2,1609.0,34.2,217.0,0.0,55027.8
2.0,298.2,308.8,1436.0,51.9,153.0,0.0,74528.4
0.0,300.9,310.7,1740.0,25.3,164.0,0.0,44022.0
0.0,302.9,311.2,1751.0,23.8,196.0,0.0,41673.8
0.0,297.0,307.8,1316.0,61.2,200.0,1.0,80539.2
1.0,297.3,308.3,1301.0,39.6,5.0,0.0,51519.6
0.0,302.7,312.3,1346.0,61.2,170.0,1.0,82375.2
1.0,300.3,311.7,1374.0,47.9,222.0,1.0,65814.59999999999
0.0,300.3,311.7,1545.0,43.5,160.0,1.0,67207.5
0.0,298.2,309.0,1596.0,37.2,87.0,0.0,59371.200000000004
1.0,300.1,309.2,1687.0,27.7,95.0,1.0,46729.9
0.0,300.8,312.4,1465.0,59.1,91.0,1.0,86581.5
0.0,298.9,309.1,2861.0,4.6,143.0,1.0,13160.599999999999
0.0,302.6,312.1,1499.0,35.0,215.0,1.0,52465.0
0.0,298.2,307.6,1511.0,31.0,209.0,1.0,46841.0
2.0,298.6,309.1,1423.0,44.3,29.0,0.0,63038.899999999994
1.0,303.6,312.8,1825.0,25.2,29.0,0.0,45990.0
0.0,297.0,308.1,1537.0,39.0,103.0,0.0,59943.0
0.0,301.5,310.9,2760.0,8.0,15.0,1.0,22080.0
0.0,300.9,309.7,1431.0,41.4,199.0,0.0,59243.4
1.0,301.7,311.0,1505.0,37.1,190.0,0.0,55835.5
0.0,299.3,310.7,1495.0,39.2,144.0,0.0,58604.00000000001
0.0,302.6,312.1,1288.0,68.5,0.0,1.0,88228.0
0.0,300.0,309.1,1791.0,28.2,108.0,0.0,50506.2
0.0,300.7,310.4,1416.0,61.8,209.0,1.0,87508.8
0.0,300.1,310.5,1494.0,44.2,117.0,0.0,66034.8
0.0,300.8,310.1,1405.0,61.2,189.0,1.0,85986.0
0.0,300.7,311.8,1336.0,58.4,189.0,1.0,78022.4
0.0,298.2,309.0,1377.0,57.8,8.0,0.0,79590.59999999999
1.0,300.4,311.8,1553.0,33.1,209.0,1.0,51404.3
0.0,301.4,310.8,1285.0,62.6,183.0,1.0,80441.0
2.0,300.7,309.5,1667.0,30.5,29.0,0.0,50843.5
0.0,300.8,311.2,1481.0,38.5,181.0,1.0,57018.5
1.0,298.1,308.8,1394.0,47.9,70.0,0.0,66772.59999999999
2.0,299.1,308.3,1424.0,43.4,16.0,0.0,61801.6
1.0,302.1,310.0,1355.0,45.1,6.0,1.0,61110.5
2.0,302.2,310.7,1413.0,48.9,114.0,0.0,69095.7
0.0,303.1,311.3,1336.0,52.6,172.0,1.0,70273.6
1.0,298.2,308.8,1626.0,40.4,20.0,0.0,65690.4
0.0,298.3,309.7,1484.0,44.3,173.0,0.0,65741.2
0.0,298.9,310.0,1564.0,33.8,183.0,0.0,52863.2
1.0,302.2,310.8,1562.0,38.1,78.0,0.0,59512.200000000004
0.0,302.2,311.7,1556.0,38.6,145.0,0.0,60061.600000000006
0.0,300.7,311.9,1335.0,57.1,194.0,1.0,76228.5
0.0,296.2,307.3,1711.0,29.9,42.0,0.0,51158.899999999994
0.0,300.5,312.0,1558.0,36.7,113.0,0.0,57178.600000000006
0.0,302.2,311.5,1413.0,43.5,83.0,0.0,61465.5
1.0,302.6,311.0,1589.0,39.0,122.0,0.0,61971.0
0.0,298.2,307.8,1388.0,48.6,76.0,0.0,67456.8
0.0,301.0,309.7,1491.0,42.9,165.0,0.0,63963.9
0.0,300.7,311.1,2478.0,13.4,170.0,1.0,33205.200000000004
0.0,302.4,310.9,1349.0,46.1,148.0,1.0,62188.9
1.0,297.6,309.3,1529.0,41.9,3.0,0.0,64065.1
1.0,296.3,307.2,1319.0,68.3,24.0,1.0,90087.7
0.0,302.5,310.9,1330.0,56.9,97.0,1.0,75677.0
2.0,299.6,311.0,1714.0,30.2,128.0,0.0,51762.799999999996
2.0,300.5,310.9,1447.0,46.5,137.0,0.0,67285.5
0.0,299.0,310.4,1365.0,49.1,226.0,1.0,67021.5
0.0,298.6,310.0,1522.0,40.3,32.0,0.0,61336.6
0.0,299.2,308.6,1267.0,68.2,76.0,1.0,86409.40000000001
1.0,303.3,312.7,1642.0,33.6,104.0,0.0,55171.200000000004
0.0,302.6,310.9,1331.0,52.0,154.0,1.0,69212.0
2.0,301.5,310.8,1591.0,29.6,33.0,0.0,47093.600000000006
0.0,298.5,309.9,1482.0,42.1,15.0,0.0,62392.200000000004
0.0,303.8,313.1,2497.0,13.0,5.0,1.0,32461.0
2.0,303.6,312.2,1371.0,54.6,112.0,1.0,74856.6
0.0,299.0,309.9,1630.0,34.0,92.0,0.0,55420.0
0.0,299.6,310.7,1922.0,23.3,205.0,1.0,44782.6
0.0,302.0,310.8,1615.0,29.0,235.0,1.0,46835.0
0.0,295.7,306.2,2270.0,14.6,149.0,1.0,33142.0
0.0,300.7,311.9,1399.0,50.2,222.0,1.0,70229.8
0.0,303.1,311.2,1435.0,40.1,219.0,0.0,57543.5
2.0,300.4,311.9,1438.0,46.7,41.0,1.0,67154.6
0.0,300.5,310.5,2633.0,12.2,17.0,1.0,32122.6
0.0,304.4,313.7,1509.0,35.0,205.0,1.0,52815.0
0.0,303.2,311.4,1349.0,51.1,9.0,1.0,68933.90000000001
0.0,301.7,309.5,1298.0,65.5,229.0,1.0,85019.0
1.0,303.2,311.5,1336.0,58.2,2.0,1.0,77755.2
0.0,302.1,310.7,1314.0,52.8,8.0,1.0,69379.2
1.0,302.6,312.1,1611.0,39.9,210.0,0.0,64278.899999999994
1.0,303.4,312.6,2706.0,9.8,65.0,1.0,26518.800000000003
0.0,300.4,311.6,1200.0,76.6,3.0,1.0,91920.0
1.0,302.7,310.6,1349.0,51.2,6.0,1.0,69068.8
0.0,302.7,312.2,1450.0,52.1,213.0,1.0,75545.0
1.0,296.3,307.2,1319.0,68.3,24.0,1.0,90087.7
0.0,300.8,310.1,1405.0,61.2,189.0,1.0,85986.0
1.0,299.9,311.2,1579.0,35.5,162.0,0.0,56054.5
0.0,303.5,311.9,1344.0,49.3,93.0,1.0,66259.2
1.0,299.5,310.8,1754.0,31.3,114.0,0.0,54900.200000000004
1.0,298.7,309.2,1437.0,45.7,195.0,0.0,65670.90000000001
2.0,304.0,313.2,1271.0,68.6,161.0,1.0,87190.59999999999
2.0,303.5,311.6,1466.0,47.0,80.0,0.0,68902.0
0.0,302.7,312.3,1346.0,61.2,170.0,1.0,82375.2
0.0,298.6,309.8,1505.0,45.7,144.0,1.0,68778.5
1.0,298.7,308.6,1722.0,24.7,64.0,0.0,42533.4
1.0,302.6,311.0,1329.0,48.6,111.0,1.0,64589.4
0.0,300.7,310.8,1519.0,43.9,55.0,0.0,66684.09999999999
1.0,301.3,310.6,1378.0,49.4,173.0,0.0,68073.2
0.0,302.6,310.4,1365.0,66.8,80.0,1.0,91182.0
0.0,300.7,311.1,2478.0,13.4,170.0,1.0,33205.200000000004
1.0,300.8,312.4,1811.0,25.1,136.0,0.0,45456.100000000006
0.0,298.1,308.9,2136.0,15.9,78.0,0.0,33962.4
1.0,301.7,310.8,1671.0,31.6,137.0,0.0,52803.600000000006
2.0,301.0,311.2,1602.0,32.7,19.0,0.0,52385.4
0.0,301.1,311.6,1432.0,48.1,202.0,0.0,68879.2
0.0,303.4,311.7,1295.0,51.3,51.0,1.0,66433.5
0.0,302.1,311.2,1454.0,59.2,153.0,1.0,86076.8
0.0,299.0,308.6,1587.0,38.6,124.0,0.0,61258.200000000004
0.0,302.3,310.9,1379.0,49.3,34.0,1.0,67984.7
0.0,302.7,312.1,1597.0,39.8,153.0,0.0,63560.6
0.0,298.1,309.4,1397.0,48.2,63.0,0.0,67335.40000000001
0.0,299.2,308.4,1841.0,22.8,40.0,0.0,41974.8
0.0,297.4,308.5,1418.0,51.2,52.0,0.0,72601.6
0.0,297.8,309.2,1400.0,56.9,34.0,0.0,79660.0
1.0,299.3,310.6,1609.0,31.4,99.0,0.0,50522.6
1.0,300.3,310.4,1293.0,49.7,37.0,0.0,64262.100000000006
0.0,302.6,312.3,1554.0,42.0,58.0,0.0,65268.0
1.0,301.8,309.9,1334.0,61.0,182.0,1.0,81374.0
2.0,297.1,307.9,1420.0,39.8,192.0,0.0,56515.99999999999
0.0,301.4,310.7,1487.0,44.6,88.0,0.0,66320.2
0.0,300.8,310.1,1405.0,61.2,189.0,1.0,85986.0
2.0,298.1,308.5,1392.0,44.8,111.0,0.0,62361.6
1.0,302.2,310.1,1368.0,51.6,12.0,1.0,70588.8
1.0,296.1,307.0,1523.0,42.0,164.0,0.0,63966.0
2.0,302.3,310.9,1366.0,48.4,130.0,1.0,66114.4
0.0,298.2,307.8,1375.0,46.6,188.0,0.0,64075.0
0.0,303.3,311.6,1337.0,56.8,187.0,1.0,75941.59999999999
0.0,302.7,312.4,1477.0,46.3,251.0,1.0,68385.09999999999
0.0,298.2,309.7,1585.0,37.4,118.0,0.0,59279.0
0.0,298.1,307.8,1761.0,28.2,76.0,0.0,49660.2
1.0,302.1,310.1,1379.0,48.2,166.0,1.0,66467.8
0.0,302.5,310.4,1349.0,55.1,187.0,1.0,74329.90000000001
0.0,302.3,311.6,1398.0,49.1,119.0,0.0,68641.8
2.0,302.7,310.8,1275.0,55.0,25.0,1.0,70125.0
2.0,300.3,309.9,1677.0,30.1,130.0,0.0,50477.700000000004
1.0,301.3,310.0,2068.0,17.8,176.0,0.0,36810.4
0.0,298.3,309.0,1339.0,58.8,35.0,0.0,78733.2
1.0,300.0,309.5,1879.0,22.4,79.0,0.0,42089.6
0.0,302.4,310.2,1331.0,45.5,53.0,1.0,60560.5
0.0,303.3,311.8,1315.0,62.0,42.0,1.0,81530.0
1.0,302.1,311.0,1351.0,60.3,207.0,1.0,81465.3
0.0,303.8,313.1,1256.0,58.7,213.0,1.0,73727.2
0.0,297.8,309.0,1403.0,64.2,0.0,1.0,90072.6
0.0,301.4,310.8,1389.0,52.7,125.0,0.0,73200.3
1.0,298.5,309.3,1465.0,42.4,173.0,0.0,62116.0
0.0,302.0,310.5,1370.0,44.4,85.0,1.0,60828.0
2.0,302.5,310.9,1356.0,55.5,101.0,1.0,75258.0
0.0,300.7,310.7,1314.0,42.4,198.0,0.0,55713.6
0.0,303.6,312.0,1309.0,52.9,86.0,1.0,69246.09999999999
1.0,303.4,312.6,2706.0,9.8,65.0,1.0,26518.800000000003
0.0,297.7,309.3,1559.0,36.9,145.0,0.0,57527.1
0.0,298.5,309.5,1294.0,66.7,12.0,1.0,86309.8
0.0,301.5,310.7,1323.0,49.7,79.0,0.0,65753.1
2.0,301.6,310.5,1786.0,27.1,35.0,0.0,48400.600000000006
0.0,302.6,311.0,1284.0,68.0,114.0,1.0,87312.0
0.0,301.0,311.1,1236.0,64.4,177.0,1.0,79598.40000000001
0.0,303.0,311.0,1359.0,44.2,115.0,1.0,60067.8
0.0,299.5,309.2,1816.0,23.0,15.0,0.0,41768.0
0.0,301.3,310.5,1390.0,45.8,63.0,0.0,63661.99999999999
0.0,295.6,306.1,1372.0,55.6,215.0,1.0,76283.2
0.0,302.6,311.7,1542.0,34.1,137.0,0.0,52582.200000000004
1.0,297.6,308.6,1492.0,35.5,88.0,0.0,52966.0
1.0,300.9,309.5,1758.0,26.8,116.0,0.0,47114.4
0.0,298.3,308.0,2886.0,3.8,57.0,1.0,10966.8
1.0,299.2,308.2,1674.0,28.2,14.0,0.0,47206.799999999996
0.0,303.3,311.8,1692.0,30.6,18.0,0.0,51775.200000000004
1.0,298.6,309.2,1742.0,30.0,37.0,0.0,52260.0
2.0,298.0,307.5,1683.0,27.8,26.0,0.0,46787.4
1.0,298.9,308.2,1335.0,47.8,40.0,0.0,63812.99999999999
1.0,303.8,312.6,1527.0,41.9,159.0,0.0,63981.299999999996
0.0,303.3,311.8,1315.0,62.0,42.0,1.0,81530.0
0.0,297.6,308.7,1455.0,48.2,145.0,0.0,70131.0
0.0,300.5,310.5,2633.0,12.2,17.0,1.0,32122.6
0.0,297.4,309.4,1296.0,52.3,96.0,0.0,67780.8
1.0,298.6,309.4,1460.0,43.8,138.0,0.0,63947.99999999999
1.0,301.1,310.7,2636.0,12.2,100.0,1.0,32159.199999999997
0.0,302.4,310.2,1351.0,45.1,168.0,1.0,60930.1
0.0,299.0,310.4,1371.0,53.8,228.0,1.0,73759.8
0.0,297.6,309.4,1958.0,22.1,108.0,0.0,43271.8
0.0,302.4,310.3,1374.0,51.2,163.0,1.0,70348.8
0.0,298.3,309.1,1417.0,60.5,143.0,0.0,85728.5
0.0,302.0,310.9,1378.0,53.1,212.0,1.0,73171.8
1.0,300.4,311.8,1553.0,33.1,209.0,1.0,51404.3
1.0,302.7,311.1,1297.0,60.7,125.0,1.0,78727.90000000001
0.0,302.0,310.5,1263.0,60.6,90.0,1.0,76537.8
0.0,301.7,310.2,1311.0,57.4,40.0,1.0,75251.4
0.0,298.2,307.9,1313.0,67.3,67.0,1.0,88364.9
1.0,298.2,308.5,2678.0,10.7,86.0,1.0,28654.6
1.0,301.3,311.5,1648.0,32.4,0.0,0.0,53395.2
0.0,303.4,312.3,1540.0,38.7,96.0,0.0,59598.00000000001
0.0,299.8,309.3,1299.0,65.1,212.0,1.0,84564.9
2.0,298.4,307.7,1626.0,31.1,166.0,1.0,50568.600000000006
2.0,302.8,312.4,1411.0,53.8,246.0,1.0,75911.8
1.0,296.2,306.8,1526.0,42.3,129.0,0.0,64549.799999999996
1.0,300.7,311.0,1378.0,41.2,93.0,0.0,56773.600000000006
0.0,301.8,310.9,1449.0,36.5,33.0,0.0,52888.5
2.0,304.0,313.2,1271.0,68.6,161.0,1.0,87190.59999999999
0.0,303.8,313.0,1365.0,59.9,205.0,1.0,81763.5
0.0,297.1,308.1,1633.0,33.3,192.0,0.0,54378.899999999994
2.0,299.4,309.0,1607.0,33.7,130.0,0.0,54155.9
0.0,296.2,306.8,1389.0,53.3,132.0,0.0,74033.7
0.0,301.4,310.8,1285.0,62.6,183.0,1.0,80441.0
1.0,299.0,310.3,1303.0,68.6,111.0,1.0,89385.79999999999
0.0,300.1,310.5,1500.0,39.8,107.0,0.0,59699.99999999999
0.0,297.6,308.4,1353.0,57.5,88.0,0.0,77797.5
0.0,300.7,311.9,1399.0,50.2,222.0,1.0,70229.8
1.0,302.2,310.6,1346.0,49.2,134.0,1.0,66223.2
1.0,301.2,310.1,2280.0,15.7,11.0,0.0,35796.0
0.0,300.3,310.3,1362.0,60.3,206.0,1.0,82128.59999999999
1.0,298.2,308.8,1645.0,28.2,58.0,0.0,46389.0
1.0,303.0,311.1,1372.0,54.3,117.0,1.0,74499.59999999999
1.0,300.5,311.1,1296.0,61.3,202.0,1.0,79444.8
0.0,300.5,309.8,1345.0,62.7,153.0,0.0,84331.5
0.0,304.4,313.7,1509.0,35.0,205.0,1.0,52815.0
1.0,303.7,312.4,1540.0,37.4,146.0,0.0,57596.0
0.0,297.8,309.2,1372.0,47.3,15.0,0.0,64895.6
1.0,302.1,310.6,1326.0,59.1,88.0,1.0,78366.6
0.0,299.7,310.2,1633.0,36.5,24.0,0.0,59604.5
0.0,302.4,310.2,1346.0,62.4,106.0,1.0,83990.4
0.0,301.7,311.0,1441.0,44.3,208.0,1.0,63836.299999999996
1.0,303.9,313.2,1630.0,29.3,104.0,0.0,47759.0
2.0,298.8,308.2,1450.0,44.7,14.0,0.0,64815.00000000001
0.0,297.4,308.4,1369.0,50.6,220.0,1.0,69271.40000000001
0.0,300.7,311.9,1335.0,57.1,194.0,1.0,76228.5
0.0,298.2,307.9,1313.0,67.3,67.0,1.0,88364.9
0.0,302.6,311.0,1369.0,60.0,93.0,1.0,82140.0
0.0,297.8,307.7,1505.0,39.7,25.0,0.0,59748.50000000001
1.0,300.7,309.6,1996.0,19.8,203.0,1.0,39520.8
2.0,303.7,311.9,1332.0,52.7,66.0,1.0,70196.40000000001
1.0,300.3,311.6,1617.0,32.5,115.0,0.0,52552.5
0.0,298.0,308.3,1405.0,56.2,218.0,1.0,78961.0
0.0,301.0,311.0,1399.0,58.0,190.0,1.0,81142.0
1.0,300.7,311.7,2097.0,18.9,232.0,1.0,39633.299999999996
0.0,302.6,311.0,1506.0,37.2,95.0,0.0,56023.200000000004
1.0,297.6,309.5,1709.0,32.2,65.0,0.0,55029.8
1.0,295.3,305.8,1589.0,36.2,184.0,0.0,57521.8
0.0,297.4,308.4,1531.0,41.5,213.0,0.0,63536.5
0.0,301.6,310.1,1326.0,48.2,77.0,1.0,63913.200000000004
0.0,297.4,308.3,1475.0,40.5,222.0,1.0,59737.5
2.0,295.5,305.9,1593.0,37.2,197.0,0.0,59259.600000000006
0.0,298.3,308.6,1548.0,40.3,140.0,0.0,62384.399999999994
0.0,302.3,310.8,1377.0,47.3,22.0,1.0,65132.1
0.0,297.4,309.1,1478.0,49.8,150.0,0.0,73604.4
1.0,299.2,308.9,1521.0,42.3,215.0,0.0,64338.299999999996
1.0,301.5,310.4,2639.0,12.0,21.0,1.0,31668.0
